timestamp,electricity_demand_kw,production_volume,ambient_temperature,humidity,machine_load_pct,shift,is_weekend,price_per_kwh
2023-04-07 01:00:00,214.44,27.38,18.57,54.53,45.3,3,0,4.0
2023-04-07 02:00:00,173.17,28.25,22.21,46.32,48.72,3,0,4.0
2023-04-07 03:00:00,165.08,13.61,19.33,58.39,45.0,3,0,4.0
2023-04-07 04:00:00,162.86,30.36,21.25,63.24,35.84,3,0,4.0
2023-04-07 05:00:00,191.3,21.39,19.7,57.96,40.09,3,0,4.0
2023-04-07 06:00:00,757.45,90.19,20.55,52.89,81.93,1,0,6.5
2023-04-07 07:00:00,738.88,83.03,19.73,55.0,87.59,1,0,6.5
2023-04-07 08:00:00,701.02,100.69,21.36,57.58,78.74,1,0,6.5
2023-04-07 09:00:00,761.27,82.95,19.39,63.08,76.84,1,0,6.5
2023-04-07 10:00:00,733.31,88.44,20.06,58.31,71.73,1,0,6.5
2023-04-07 11:00:00,729.64,83.3,19.86,62.4,84.37,1,0,6.5
2023-04-07 12:00:00,745.44,72.01,18.88,58.82,81.05,1,0,6.5
2023-04-07 13:00:00,760.75,83.36,19.92,60.41,75.67,1,0,6.5
2023-04-07 14:00:00,556.2,76.03,22.66,54.52,73.85,2,0,6.5
2023-04-07 15:00:00,551.13,74.82,18.91,55.8,68.3,2,0,6.5
2023-04-07 16:00:00,583.47,67.65,19.94,52.95,63.38,2,0,6.5
2023-04-07 17:00:00,583.76,58.35,21.2,62.23,76.65,2,0,6.5
2023-04-07 18:00:00,607.22,75.16,21.02,57.77,59.68,2,0,9.5
2023-04-07 19:00:00,616.36,73.36,19.33,41.24,70.72,2,0,9.5
2023-04-07 20:00:00,572.09,76.75,15.74,61.63,69.45,2,0,9.5
2023-04-07 21:00:00,592.87,67.81,20.09,64.1,61.81,2,0,9.5
2023-04-07 22:00:00,196.15,16.53,15.98,55.17,41.63,3,0,6.5
2023-04-07 23:00:00,198.58,34.27,21.52,61.63,36.53,3,0,6.5
2023-04-08 00:00:00,50.0,16.43,19.6,58.44,48.42,3,1,4.0
2023-04-08 01:00:00,63.29,27.63,20.85,48.89,45.02,3,1,4.0
2023-04-08 02:00:00,50.0,16.73,18.0,69.25,41.11,3,1,4.0
2023-04-08 03:00:00,64.55,16.14,17.02,58.47,27.54,3,1,4.0
2023-04-08 04:00:00,50.0,19.84,19.74,60.49,37.22,3,1,4.0
2023-04-08 05:00:00,51.72,11.72,19.3,56.36,36.84,3,1,4.0
2023-04-08 06:00:00,345.01,41.59,18.61,58.01,86.05,1,1,6.5
2023-04-08 07:00:00,405.99,45.97,19.48,60.29,80.89,1,1,6.5
2023-04-08 08:00:00,330.33,39.39,23.5,54.27,81.58,1,1,6.5
2023-04-08 09:00:00,328.45,44.92,20.6,67.95,85.09,1,1,6.5
2023-04-08 10:00:00,389.35,62.27,20.92,63.67,88.15,1,1,6.5
2023-04-08 11:00:00,373.94,55.09,20.62,62.07,87.29,1,1,6.5
2023-04-08 12:00:00,358.69,49.21,21.57,58.77,82.73,1,1,6.5
2023-04-08 13:00:00,339.76,59.16,19.07,55.68,78.64,1,1,6.5
2023-04-08 14:00:00,240.43,31.9,16.27,64.63,72.17,2,1,6.5
2023-04-08 15:00:00,258.4,58.42,19.07,62.54,69.84,2,1,6.5
2023-04-08 16:00:00,255.76,34.82,20.57,57.49,73.93,2,1,6.5
2023-04-08 17:00:00,251.62,54.53,17.9,54.06,67.16,2,1,6.5
2023-04-08 18:00:00,256.33,54.5,19.09,51.6,74.52,2,1,6.5
2023-04-08 19:00:00,255.17,24.47,18.31,59.63,70.23,2,1,6.5
2023-04-08 20:00:00,293.26,50.24,21.6,58.24,71.93,2,1,6.5
2023-04-08 21:00:00,234.35,36.23,20.47,65.41,64.02,2,1,6.5
2023-04-08 22:00:00,59.03,11.96,20.33,64.44,38.63,3,1,6.5
2023-04-08 23:00:00,55.91,20.7,20.28,59.68,42.23,3,1,6.5
2023-04-09 00:00:00,50.0,8.44,19.34,59.34,39.09,3,1,4.0
2023-04-09 01:00:00,66.52,20.52,19.69,53.98,28.27,3,1,4.0
2023-04-09 02:00:00,60.58,8.97,17.61,65.05,33.83,3,1,4.0
2023-04-09 03:00:00,52.38,17.92,16.11,59.46,41.71,3,1,4.0
2023-04-09 04:00:00,77.45,27.18,19.62,62.77,47.52,3,1,4.0
2023-04-09 05:00:00,50.0,19.59,19.88,65.63,38.84,3,1,4.0
2023-04-09 06:00:00,407.15,43.87,21.21,56.91,77.56,1,1,6.5
2023-04-09 07:00:00,381.72,51.08,21.75,55.6,85.26,1,1,6.5
2023-04-09 08:00:00,395.55,35.5,21.75,72.09,80.05,1,1,6.5
2023-04-09 09:00:00,330.6,40.04,17.89,62.71,83.72,1,1,6.5
2023-04-09 10:00:00,354.33,43.31,18.86,58.35,78.52,1,1,6.5
2023-04-09 11:00:00,360.38,53.04,20.11,65.94,77.97,1,1,6.5
2023-04-09 12:00:00,343.34,50.0,23.19,58.2,84.11,1,1,6.5
2023-04-09 13:00:00,357.14,51.03,21.61,61.37,83.36,1,1,6.5
2023-04-09 14:00:00,276.74,38.28,21.07,56.9,68.4,2,1,6.5
2023-04-09 15:00:00,240.2,32.2,18.81,59.66,64.38,2,1,6.5
2023-04-09 16:00:00,288.75,50.4,18.07,58.37,61.65,2,1,6.5
2023-04-09 17:00:00,286.69,32.92,20.57,55.98,62.31,2,1,6.5
2023-04-09 18:00:00,253.3,41.85,17.74,60.96,66.83,2,1,6.5
2023-04-09 19:00:00,237.77,37.6,19.03,56.55,71.58,2,1,6.5
2023-04-09 20:00:00,273.48,43.0,19.22,62.62,61.67,2,1,6.5
2023-04-09 21:00:00,249.77,33.66,21.78,58.22,62.0,2,1,6.5
2023-04-09 22:00:00,57.59,24.92,18.86,51.14,41.89,3,1,6.5
2023-04-09 23:00:00,50.0,27.53,15.73,62.85,47.84,3,1,6.5
2023-04-10 00:00:00,223.97,37.93,20.19,63.19,45.44,3,0,4.0
2023-04-10 01:00:00,169.34,31.26,18.39,71.27,30.79,3,0,4.0
2023-04-10 02:00:00,164.18,26.52,19.5,60.09,41.96,3,0,4.0
2023-04-10 03:00:00,187.13,52.58,19.31,60.92,44.78,3,0,4.0
2023-04-10 04:00:00,146.56,22.07,19.02,62.39,37.52,3,0,4.0
2023-04-10 05:00:00,164.88,37.05,20.62,65.1,38.82,3,0,4.0
2023-04-10 06:00:00,695.13,87.66,17.14,64.79,81.67,1,0,6.5
2023-04-10 07:00:00,741.84,84.5,18.66,61.59,82.44,1,0,6.5
2023-04-10 08:00:00,759.72,86.48,20.46,59.84,81.89,1,0,6.5
2023-04-10 09:00:00,725.79,80.92,18.51,64.21,83.62,1,0,6.5
2023-04-10 10:00:00,767.89,88.42,17.02,59.63,81.08,1,0,6.5
2023-04-10 11:00:00,715.27,87.53,20.44,53.55,76.87,1,0,6.5
2023-04-10 12:00:00,724.87,106.42,21.12,52.49,77.77,1,0,6.5
2023-04-10 13:00:00,758.9,93.57,19.37,58.53,76.1,1,0,6.5
2023-04-10 14:00:00,604.43,74.13,16.49,60.6,67.69,2,0,6.5
2023-04-10 15:00:00,597.94,74.6,20.49,72.36,72.81,2,0,6.5
2023-04-10 16:00:00,614.28,84.72,16.95,59.4,66.14,2,0,6.5
2023-04-10 17:00:00,585.24,62.24,19.9,60.23,75.35,2,0,6.5
2023-04-10 18:00:00,594.1,68.54,18.1,57.98,65.06,2,0,9.5
2023-04-10 19:00:00,569.5,54.74,17.7,63.09,71.02,2,0,9.5
2023-04-10 20:00:00,634.68,74.47,18.77,61.4,74.18,2,0,9.5
2023-04-10 21:00:00,575.28,76.79,19.16,56.81,72.24,2,0,9.5
2023-04-10 22:00:00,181.2,22.04,18.47,54.94,30.76,3,0,6.5
2023-04-10 23:00:00,191.77,41.48,20.32,57.99,40.67,3,0,6.5
2023-04-11 00:00:00,203.9,24.25,18.81,56.04,36.31,3,0,4.0
2023-04-11 01:00:00,203.64,27.26,20.95,59.1,33.39,3,0,4.0
2023-04-11 02:00:00,119.49,30.96,19.9,60.97,41.11,3,0,4.0
2023-04-11 03:00:00,231.39,42.75,18.43,57.75,33.76,3,0,4.0
2023-04-11 04:00:00,227.46,23.13,18.18,67.53,41.22,3,0,4.0
2023-04-11 05:00:00,218.53,32.33,17.01,66.06,47.28,3,0,4.0
2023-04-11 06:00:00,740.88,91.2,19.92,59.11,81.51,1,0,6.5
2023-04-11 07:00:00,768.41,89.55,18.95,55.44,78.84,1,0,6.5
2023-04-11 08:00:00,743.77,89.84,15.92,60.11,79.2,1,0,6.5
2023-04-11 09:00:00,743.46,91.09,18.68,59.59,84.57,1,0,6.5
2023-04-11 10:00:00,754.67,80.56,18.13,59.94,78.47,1,0,6.5
2023-04-11 11:00:00,750.8,98.5,21.84,58.27,77.67,1,0,6.5
2023-04-11 12:00:00,762.82,84.11,16.93,55.01,75.34,1,0,6.5
2023-04-11 13:00:00,683.42,83.05,17.32,60.43,75.53,1,0,6.5
2023-04-11 14:00:00,585.0,80.78,21.15,58.5,74.47,2,0,6.5
2023-04-11 15:00:00,556.69,64.96,21.52,58.95,67.57,2,0,6.5
2023-04-11 16:00:00,610.49,72.56,18.36,60.73,72.78,2,0,6.5
2023-04-11 17:00:00,564.41,64.22,18.53,59.91,73.18,2,0,6.5
2023-04-11 18:00:00,580.14,90.15,20.41,60.62,65.22,2,0,9.5
2023-04-11 19:00:00,610.62,88.47,15.99,58.27,66.02,2,0,9.5
2023-04-11 20:00:00,619.92,69.12,16.69,62.06,72.89,2,0,9.5
2023-04-11 21:00:00,609.29,74.16,19.06,56.67,70.7,2,0,9.5
2023-04-11 22:00:00,206.04,30.04,21.81,54.82,39.11,3,0,6.5
2023-04-11 23:00:00,157.54,27.21,18.83,55.81,42.31,3,0,6.5
2023-04-12 00:00:00,162.51,30.96,19.68,57.13,45.06,3,0,4.0
2023-04-12 01:00:00,154.43,29.68,21.23,54.08,39.81,3,0,4.0
2023-04-12 02:00:00,161.54,17.83,22.69,52.05,37.16,3,0,4.0
2023-04-12 03:00:00,191.89,32.1,18.66,63.03,40.59,3,0,4.0
2023-04-12 04:00:00,213.08,29.66,19.5,66.89,35.98,3,0,4.0
2023-04-12 05:00:00,212.99,32.5,22.26,63.3,40.71,3,0,4.0
2023-04-12 06:00:00,691.65,84.38,17.25,58.1,80.01,1,0,6.5
2023-04-12 07:00:00,737.03,82.12,21.07,51.93,75.92,1,0,6.5
2023-04-12 08:00:00,731.09,92.0,18.0,61.48,77.98,1,0,6.5
2023-04-12 09:00:00,680.01,89.27,19.68,52.48,78.38,1,0,6.5
2023-04-12 10:00:00,758.69,96.17,19.17,60.08,83.67,1,0,6.5
2023-04-12 11:00:00,757.99,88.96,18.09,56.52,75.62,1,0,6.5
2023-04-12 12:00:00,722.75,83.42,18.05,49.11,75.95,1,0,6.5
2023-04-12 13:00:00,730.2,89.93,19.94,67.92,78.13,1,0,6.5
2023-04-12 14:00:00,591.58,54.16,21.02,54.24,72.82,2,0,6.5
2023-04-12 15:00:00,598.28,86.83,19.33,58.74,73.64,2,0,6.5
2023-04-12 16:00:00,571.72,72.2,19.63,59.87,71.31,2,0,6.5
2023-04-12 17:00:00,566.46,87.48,20.39,58.16,73.57,2,0,6.5
2023-04-12 18:00:00,560.79,63.05,18.07,62.84,75.81,2,0,9.5
2023-04-12 19:00:00,625.16,61.06,20.64,56.81,70.79,2,0,9.5
2023-04-12 20:00:00,618.43,72.93,20.76,62.43,65.99,2,0,9.5
2023-04-12 21:00:00,560.63,72.9,23.43,62.11,69.61,2,0,9.5
2023-04-12 22:00:00,165.54,32.71,18.97,53.63,33.19,3,0,6.5
2023-04-12 23:00:00,161.42,31.49,18.84,61.7,41.97,3,0,6.5
2023-04-13 00:00:00,151.57,24.98,20.73,55.5,37.54,3,0,4.0
2023-04-13 01:00:00,237.47,18.12,20.81,54.95,40.56,3,0,4.0
2023-04-13 02:00:00,170.34,32.27,18.78,62.23,39.58,3,0,4.0
2023-04-13 03:00:00,207.68,19.74,18.97,58.73,38.08,3,0,4.0
2023-04-13 04:00:00,180.23,18.98,20.39,62.64,41.13,3,0,4.0
2023-04-13 05:00:00,183.21,26.95,18.34,62.68,39.38,3,0,4.0
2023-04-13 06:00:00,731.47,88.45,18.96,53.63,76.85,1,0,6.5
2023-04-13 07:00:00,747.88,100.9,19.71,64.48,74.51,1,0,6.5
2023-04-13 08:00:00,734.07,92.83,21.07,62.2,81.78,1,0,6.5
2023-04-13 09:00:00,757.33,96.47,18.67,57.84,73.97,1,0,6.5
2023-04-13 10:00:00,767.58,90.23,16.82,60.09,88.97,1,0,6.5
2023-04-13 11:00:00,723.19,87.93,16.7,64.62,86.44,1,0,6.5
2023-04-13 12:00:00,743.8,105.05,17.69,59.18,72.05,1,0,6.5
2023-04-13 13:00:00,697.85,74.42,17.61,71.35,83.14,1,0,6.5
2023-04-13 14:00:00,575.64,66.69,19.35,68.23,75.69,2,0,6.5
2023-04-13 15:00:00,589.15,67.32,17.8,61.36,67.07,2,0,6.5
2023-04-13 16:00:00,583.72,77.15,18.53,59.63,71.76,2,0,6.5
2023-04-13 17:00:00,585.97,62.17,18.42,59.85,69.37,2,0,6.5
2023-04-13 18:00:00,601.61,76.11,18.92,57.77,73.41,2,0,9.5
2023-04-13 19:00:00,606.83,74.64,21.56,61.4,67.77,2,0,9.5
2023-04-13 20:00:00,535.55,76.51,20.57,64.21,75.07,2,0,9.5
2023-04-13 21:00:00,593.27,76.36,19.6,54.03,69.28,2,0,9.5
2023-04-13 22:00:00,180.83,42.31,18.89,63.99,38.41,3,0,6.5
2023-04-13 23:00:00,176.65,29.61,18.93,65.44,43.24,3,0,6.5
2023-04-14 00:00:00,224.38,34.24,20.12,63.89,44.5,3,0,4.0
2023-04-14 01:00:00,145.56,24.11,20.51,60.38,28.32,3,0,4.0
2023-04-14 02:00:00,188.15,22.28,18.27,63.69,25.48,3,0,4.0
2023-04-14 03:00:00,225.46,44.12,19.69,67.53,41.71,3,0,4.0
2023-04-14 04:00:00,191.28,23.5,16.58,60.74,36.69,3,0,4.0
2023-04-14 05:00:00,165.74,35.13,19.95,61.15,33.39,3,0,4.0
2023-04-14 06:00:00,734.07,89.25,20.78,71.69,78.13,1,0,6.5
2023-04-14 07:00:00,783.76,94.4,19.21,62.57,94.56,1,0,6.5
2023-04-14 08:00:00,768.78,71.73,22.36,56.0,73.35,1,0,6.5
2023-04-14 09:00:00,726.53,92.13,18.31,65.4,84.43,1,0,6.5
2023-04-14 10:00:00,777.86,84.54,19.96,63.04,76.19,1,0,6.5
2023-04-14 11:00:00,755.41,80.2,19.58,57.75,72.74,1,0,6.5
2023-04-14 12:00:00,675.93,82.99,19.48,55.51,76.94,1,0,6.5
2023-04-14 13:00:00,736.83,93.29,19.46,62.23,72.89,1,0,6.5
2023-04-14 14:00:00,635.11,75.85,19.79,60.73,62.16,2,0,6.5
2023-04-14 15:00:00,585.57,68.98,20.9,54.81,66.38,2,0,6.5
2023-04-14 16:00:00,627.5,60.89,21.7,60.59,64.55,2,0,6.5
2023-04-14 17:00:00,553.62,61.45,19.63,60.27,69.27,2,0,6.5
2023-04-14 18:00:00,556.76,76.02,20.86,60.72,70.84,2,0,9.5
2023-04-14 19:00:00,617.8,59.78,18.58,63.49,66.05,2,0,9.5
2023-04-14 20:00:00,610.79,69.05,20.78,52.22,73.15,2,0,9.5
2023-04-14 21:00:00,588.83,91.45,18.49,55.47,66.68,2,0,9.5
2023-04-14 22:00:00,211.21,33.68,21.27,58.6,39.23,3,0,6.5
2023-04-14 23:00:00,174.67,35.94,22.95,67.66,29.15,3,0,6.5
2023-04-15 00:00:00,50.0,8.01,19.5,73.13,40.41,3,1,4.0
2023-04-15 01:00:00,64.97,6.68,16.4,61.31,51.26,3,1,4.0
2023-04-15 02:00:00,50.0,22.87,18.86,61.52,43.97,3,1,4.0
2023-04-15 03:00:00,65.72,14.24,21.53,49.07,39.14,3,1,4.0
2023-04-15 04:00:00,60.47,25.89,20.52,65.81,34.21,3,1,4.0
2023-04-15 05:00:00,50.0,17.65,20.06,63.54,48.16,3,1,4.0
2023-04-15 06:00:00,404.91,75.2,21.2,62.71,79.2,1,1,6.5
2023-04-15 07:00:00,331.86,42.97,20.41,55.06,76.63,1,1,6.5
2023-04-15 08:00:00,361.63,49.86,21.51,71.19,76.76,1,1,6.5
2023-04-15 09:00:00,355.47,40.4,21.07,68.89,90.36,1,1,6.5
2023-04-15 10:00:00,365.49,55.81,21.97,62.76,79.41,1,1,6.5
2023-04-15 11:00:00,358.97,51.07,20.23,66.25,82.25,1,1,6.5
2023-04-15 12:00:00,384.8,39.86,21.04,61.55,78.98,1,1,6.5
2023-04-15 13:00:00,365.62,45.01,19.23,65.39,79.67,1,1,6.5
2023-04-15 14:00:00,259.04,50.27,18.78,54.75,67.88,2,1,6.5
2023-04-15 15:00:00,249.63,49.31,22.25,49.92,77.11,2,1,6.5
2023-04-15 16:00:00,256.07,27.98,20.01,54.94,70.22,2,1,6.5
2023-04-15 17:00:00,254.97,35.57,20.89,57.26,62.96,2,1,6.5
2023-04-15 18:00:00,292.27,53.87,19.87,58.07,71.97,2,1,6.5
2023-04-15 19:00:00,273.24,37.96,18.81,63.53,69.43,2,1,6.5
2023-04-15 20:00:00,285.19,40.77,19.7,60.0,71.91,2,1,6.5
2023-04-15 21:00:00,240.86,47.52,21.84,61.15,68.34,2,1,6.5
2023-04-15 22:00:00,50.0,6.64,20.52,55.37,37.29,3,1,6.5
2023-04-15 23:00:00,67.38,9.78,17.12,54.93,44.47,3,1,6.5
2023-04-16 00:00:00,82.16,14.71,19.42,61.75,49.3,3,1,4.0
2023-04-16 01:00:00,50.0,26.94,22.42,58.84,30.71,3,1,4.0
2023-04-16 02:00:00,95.36,25.46,19.42,61.57,40.41,3,1,4.0
2023-04-16 03:00:00,92.18,23.06,17.04,64.27,37.3,3,1,4.0
2023-04-16 04:00:00,81.6,16.19,22.58,69.74,35.44,3,1,4.0
2023-04-16 05:00:00,87.79,26.34,20.77,61.44,29.22,3,1,4.0
2023-04-16 06:00:00,349.2,46.33,19.64,70.61,81.8,1,1,6.5
2023-04-16 07:00:00,338.72,52.17,19.19,63.58,77.58,1,1,6.5
2023-04-16 08:00:00,360.78,54.85,21.37,64.99,77.28,1,1,6.5
2023-04-16 09:00:00,366.18,61.12,18.93,66.81,86.01,1,1,6.5
2023-04-16 10:00:00,343.03,47.1,21.47,65.15,77.8,1,1,6.5
2023-04-16 11:00:00,373.39,44.65,20.56,57.54,77.59,1,1,6.5
2023-04-16 12:00:00,393.9,57.91,20.11,66.96,73.32,1,1,6.5
2023-04-16 13:00:00,381.04,58.52,19.96,59.68,75.46,1,1,6.5
2023-04-16 14:00:00,277.34,34.95,19.48,63.05,77.33,2,1,6.5
2023-04-16 15:00:00,215.15,30.46,21.31,62.21,73.06,2,1,6.5
2023-04-16 16:00:00,237.76,49.05,18.45,67.27,76.44,2,1,6.5
2023-04-16 17:00:00,273.81,26.17,17.31,63.51,65.8,2,1,6.5
2023-04-16 18:00:00,292.21,25.76,20.67,54.62,71.81,2,1,6.5
2023-04-16 19:00:00,240.61,37.15,20.69,72.0,75.24,2,1,6.5
2023-04-16 20:00:00,278.56,39.32,20.46,65.72,72.9,2,1,6.5
2023-04-16 21:00:00,293.94,30.02,20.36,58.79,77.9,2,1,6.5
2023-04-16 22:00:00,54.54,18.27,19.26,55.86,42.01,3,1,6.5
2023-04-16 23:00:00,50.0,18.63,20.93,66.29,39.99,3,1,6.5
2023-04-17 00:00:00,154.98,26.16,19.73,56.71,28.23,3,0,4.0
2023-04-17 01:00:00,211.36,46.27,19.07,65.81,42.08,3,0,4.0
2023-04-17 02:00:00,175.68,33.44,19.34,67.15,42.99,3,0,4.0
2023-04-17 03:00:00,233.2,39.03,22.83,58.55,45.74,3,0,4.0
2023-04-17 04:00:00,196.47,18.35,17.2,58.11,36.03,3,0,4.0
2023-04-17 05:00:00,201.28,18.28,20.55,59.45,39.83,3,0,4.0
2023-04-17 06:00:00,762.86,88.68,17.28,56.86,72.05,1,0,6.5
2023-04-17 07:00:00,732.93,99.84,19.64,62.95,71.93,1,0,6.5
2023-04-17 08:00:00,753.79,76.92,19.15,63.66,82.56,1,0,6.5
2023-04-17 09:00:00,725.91,86.15,16.68,65.44,86.33,1,0,6.5
2023-04-17 10:00:00,722.03,75.12,20.39,57.64,86.51,1,0,6.5
2023-04-17 11:00:00,719.26,79.25,19.23,66.0,82.19,1,0,6.5
2023-04-17 12:00:00,729.81,86.54,16.65,56.86,90.23,1,0,6.5
2023-04-17 13:00:00,793.51,81.06,21.06,66.0,78.04,1,0,6.5
2023-04-17 14:00:00,569.45,59.56,21.96,54.37,74.49,2,0,6.5
2023-04-17 15:00:00,607.39,59.38,22.04,69.64,63.41,2,0,6.5
2023-04-17 16:00:00,586.37,54.91,20.34,59.2,54.28,2,0,6.5
2023-04-17 17:00:00,563.64,73.81,19.87,64.8,67.59,2,0,6.5
2023-04-17 18:00:00,611.83,74.78,21.8,65.2,69.4,2,0,9.5
2023-04-17 19:00:00,579.46,74.74,22.33,55.46,71.17,2,0,9.5
2023-04-17 20:00:00,580.89,62.73,21.5,65.98,69.07,2,0,9.5
2023-04-17 21:00:00,619.12,78.05,18.39,59.05,71.81,2,0,9.5
2023-04-17 22:00:00,185.49,35.65,20.1,60.27,48.7,3,0,6.5
2023-04-17 23:00:00,197.64,30.06,20.46,58.45,43.69,3,0,6.5
2023-04-18 00:00:00,192.27,28.75,17.15,70.13,36.17,3,0,4.0
2023-04-18 01:00:00,190.61,24.81,20.57,56.21,27.44,3,0,4.0
2023-04-18 02:00:00,159.97,31.54,23.27,64.21,34.62,3,0,4.0
2023-04-18 03:00:00,214.41,42.94,20.82,58.94,46.72,3,0,4.0
2023-04-18 04:00:00,198.51,39.1,22.07,67.51,37.48,3,0,4.0
2023-04-18 05:00:00,213.31,27.95,20.14,73.67,43.39,3,0,4.0
2023-04-18 06:00:00,745.85,89.31,19.75,58.91,83.2,1,0,6.5
2023-04-18 07:00:00,769.37,76.19,20.44,62.76,79.72,1,0,6.5
2023-04-18 08:00:00,746.75,90.84,18.64,60.13,79.57,1,0,6.5
2023-04-18 09:00:00,777.27,78.35,18.42,67.25,76.68,1,0,6.5
2023-04-18 10:00:00,720.32,90.52,21.76,60.82,91.14,1,0,6.5
2023-04-18 11:00:00,723.2,108.75,21.92,66.59,75.22,1,0,6.5
2023-04-18 12:00:00,787.64,80.44,18.38,60.07,85.6,1,0,6.5
2023-04-18 13:00:00,763.64,108.38,21.32,73.28,84.15,1,0,6.5
2023-04-18 14:00:00,639.6,73.93,19.73,51.1,73.08,2,0,6.5
2023-04-18 15:00:00,608.29,64.0,20.37,63.94,69.4,2,0,6.5
2023-04-18 16:00:00,586.01,63.64,20.55,62.01,62.6,2,0,6.5
2023-04-18 17:00:00,639.65,88.92,21.36,61.83,64.26,2,0,6.5
2023-04-18 18:00:00,547.5,73.94,19.99,63.49,66.13,2,0,9.5
2023-04-18 19:00:00,612.96,65.47,21.98,62.35,71.85,2,0,9.5
2023-04-18 20:00:00,529.46,68.37,20.33,63.15,74.45,2,0,9.5
2023-04-18 21:00:00,630.62,73.45,20.8,64.1,71.57,2,0,9.5
2023-04-18 22:00:00,167.27,29.93,18.61,70.8,41.3,3,0,6.5
2023-04-18 23:00:00,185.31,32.77,23.1,48.23,45.21,3,0,6.5
2023-04-19 00:00:00,169.74,44.19,20.63,71.55,29.55,3,0,4.0
2023-04-19 01:00:00,208.72,20.98,21.0,75.11,28.97,3,0,4.0
2023-04-19 02:00:00,189.29,35.16,17.52,53.56,32.26,3,0,4.0
2023-04-19 03:00:00,228.46,29.42,18.69,62.55,44.63,3,0,4.0
2023-04-19 04:00:00,177.44,26.01,21.78,69.17,29.95,3,0,4.0
2023-04-19 05:00:00,164.39,38.58,20.36,66.91,39.95,3,0,4.0
2023-04-19 06:00:00,732.14,73.31,17.06,70.7,75.45,1,0,6.5
2023-04-19 07:00:00,784.86,66.07,21.48,64.17,80.78,1,0,6.5
2023-04-19 08:00:00,769.99,86.8,19.11,52.15,79.29,1,0,6.5
2023-04-19 09:00:00,772.83,83.89,22.04,68.84,81.25,1,0,6.5
2023-04-19 10:00:00,730.13,74.18,19.8,65.49,78.0,1,0,6.5
2023-04-19 11:00:00,710.92,71.32,20.23,69.65,83.54,1,0,6.5
2023-04-19 12:00:00,779.45,100.45,21.7,54.64,87.32,1,0,6.5
2023-04-19 13:00:00,709.47,88.7,18.58,56.23,86.32,1,0,6.5
2023-04-19 14:00:00,594.06,70.16,18.44,62.4,68.19,2,0,6.5
2023-04-19 15:00:00,577.28,87.56,19.63,68.98,65.67,2,0,6.5
2023-04-19 16:00:00,595.8,78.18,21.17,70.37,70.98,2,0,6.5
2023-04-19 17:00:00,551.18,84.15,17.93,58.69,79.88,2,0,6.5
2023-04-19 18:00:00,615.18,60.56,17.43,60.28,69.73,2,0,9.5
2023-04-19 19:00:00,628.17,60.26,21.16,76.67,74.19,2,0,9.5
2023-04-19 20:00:00,620.03,74.94,19.02,59.55,73.92,2,0,9.5
2023-04-19 21:00:00,566.09,73.32,19.34,65.69,73.86,2,0,9.5
2023-04-19 22:00:00,204.77,40.0,17.14,60.06,46.36,3,0,6.5
2023-04-19 23:00:00,189.63,16.95,18.91,64.69,33.42,3,0,6.5
2023-04-20 00:00:00,194.88,35.63,19.98,58.24,35.18,3,0,4.0
2023-04-20 01:00:00,236.38,37.91,21.39,58.38,40.24,3,0,4.0
2023-04-20 02:00:00,184.01,37.49,18.84,60.72,46.15,3,0,4.0
2023-04-20 03:00:00,211.88,26.75,22.48,59.84,46.14,3,0,4.0
2023-04-20 04:00:00,151.27,34.15,18.97,61.05,39.77,3,0,4.0
2023-04-20 05:00:00,196.69,23.79,18.97,65.2,44.99,3,0,4.0
2023-04-20 06:00:00,768.17,82.66,22.3,72.02,77.89,1,0,6.5
2023-04-20 07:00:00,741.14,76.66,20.31,59.62,75.87,1,0,6.5
2023-04-20 08:00:00,760.26,78.93,19.16,57.63,73.36,1,0,6.5
2023-04-20 09:00:00,724.63,83.07,19.76,62.62,79.31,1,0,6.5
2023-04-20 10:00:00,733.24,81.07,22.02,58.31,78.27,1,0,6.5
2023-04-20 11:00:00,741.53,78.93,22.19,54.39,85.02,1,0,6.5
2023-04-20 12:00:00,731.33,74.6,18.77,67.89,82.81,1,0,6.5
2023-04-20 13:00:00,767.35,100.69,19.93,62.97,80.27,1,0,6.5
2023-04-20 14:00:00,622.22,66.0,20.13,63.46,70.29,2,0,6.5
2023-04-20 15:00:00,611.08,72.64,18.51,52.93,67.9,2,0,6.5
2023-04-20 16:00:00,531.6,55.93,19.91,59.65,61.1,2,0,6.5
2023-04-20 17:00:00,586.94,80.86,20.0,55.49,64.09,2,0,6.5
2023-04-20 18:00:00,615.95,71.34,21.7,62.47,73.93,2,0,9.5
2023-04-20 19:00:00,590.8,66.45,21.8,63.24,69.31,2,0,9.5
2023-04-20 20:00:00,589.33,66.52,19.5,63.24,63.44,2,0,9.5
2023-04-20 21:00:00,618.27,76.96,19.67,59.23,76.84,2,0,9.5
2023-04-20 22:00:00,219.56,6.38,20.99,58.3,48.49,3,0,6.5
2023-04-20 23:00:00,209.86,23.41,19.12,61.6,46.02,3,0,6.5
2023-04-21 00:00:00,158.69,29.05,20.94,64.61,42.12,3,0,4.0
2023-04-21 01:00:00,167.93,28.96,19.93,59.93,41.43,3,0,4.0
2023-04-21 02:00:00,205.74,50.04,18.61,58.14,39.88,3,0,4.0
2023-04-21 03:00:00,143.9,27.3,18.63,58.35,40.82,3,0,4.0
2023-04-21 04:00:00,236.9,37.92,22.23,59.53,43.14,3,0,4.0
